publication_number,patent_citation,publication_date,assignee,title
EP3701838A1,0,0,0,0
EP3701926A2,US11123249B2,2021-09-21,Stryker Corporation,Vertically adjustable boom head and cable management therefor
EP3702962A1,0,0,0,0
EP3705094A1,0,0,0,0
EP3705420B1,0,0,0,0
EP3705849A3,US11119510B2,2021-09-14,"Aurora Flight Sciences Corporation, a subsidiary of The Boeing Company",Systems and methods for generating flight paths for navigating an aircraft
EP3705849A3,US11250711B1,2022-02-15,"Rockwell Collins, Inc.",Maneuver evaluation and route guidance through environment
EP3706072A1,JP2020149574A,2020-09-17,トヨタ自動車株式会社,Compartment line deterioration specification system and compartment line deterioration specification method
EP3709353A1,0,0,0,0
EP3709596A1,0,0,0,0
EP3711992A1,0,0,0,0
EP3712631A2,0,0,0,0
EP3714697A1,0,0,0,0
EP3715945A1,EP3705942A1,2020-09-09,ASML Netherlands B.V.,Hollow-core photonic crystal fiber based optical component for broadband radiation generation
EP3718434A1,0,0,0,0
EP3719755A1,0,0,0,0
EP3721745A1,0,0,0,0
EP3722189A1,US11180203B2,2021-11-23,"Ford Global Technologies, Llc",Active fascia splitter and engine shield
EP3722241A1,0,0,0,0
EP3722241B1,0,0,0,0
EP3723195B1,US11211694B2,2021-12-28,Nxp B.V.,Near-field wireless device
EP3726050A1,0,0,0,0
EP3726233A1,0,0,0,0
EP3726237A2,WO2022031852A1,2022-02-10,Brown University,Magnetic gradiometer based on magnetic tunnel junctions in magnetic vortex state (vortex mtj)
EP3726373A1,0,0,0,0
EP3726439A1,CN112950905A,2021-06-11,航天科技控股集团股份有限公司,Gas station early warning system and method based on Internet of things
EP3726439A1,US10972261B1,2021-04-06,"Via Science, Inc.",Secure data processing
EP3726439A1,US11126843B2,2021-09-21,X Development Llc,Image translation for image recognition to compensate for source image regional differences
EP3726439A1,US10928830B1,2021-02-23,Ha Q Tran,Smart vehicle
EP3726439A1,US11108646B2,2021-08-31,"Hughes Network Systems, Llc",Managing Internet of Things network traffic using federated machine learning
EP3726439A1,CN112906745A,2021-06-04,天津大学,Integrity intelligent network training method based on edge cooperation
EP3730696A1,0,0,0,0
EP3731423A1,US11075743B2,2021-07-27,"Nxp Usa, Inc.",Adjustable high resolution timer
EP3731423A1,US11128496B2,2021-09-21,Mediatek Inc.,Transmitter with equalization
EP3731423A1,US11228470B2,2022-01-18,Nxp B.V.,Continuous time linear equalization circuit
EP3731423A1,US11206160B2,2021-12-21,Nxp B.V.,High bandwidth continuous time linear equalization circuit
EP3731423A1,WO2022011586A1,2022-01-20,Intel Corporation,Equalizer settings for a re-driver
EP3734127A1,0,0,0,0
EP3734320A1,CN112710992B,2021-10-22,电子科技大学,Radio frequency stealth radar communication integrated system and method based on four-dimensional antenna array
EP3736996A2,US10601467B1,2020-03-24,Nxp B.V.,Near-field wireless device
EP3736996A2,US20210242908A1,2021-08-05,Nxp B.V.,Near-field electromagnetic induction (nfemi) antenna
EP3736996A3,US10601467B1,2020-03-24,Nxp B.V.,Near-field wireless device
EP3736996A3,US20210242908A1,2021-08-05,Nxp B.V.,Near-field electromagnetic induction (nfemi) antenna
EP3738473A1,0,0,0,0
EP3739297A1,CN112133125A,2020-12-25,上海软杰智能设备有限公司,Parking security protection management system
EP3739474A1,0,0,0,0
EP3739684A1,0,0,0,0
EP3741833A1,0,0,0,0
EP3741922A1,0,0,0,0
EP3742122A1,CN111858786A,2020-10-30,北京嘀嘀无限科技发展有限公司,System and method for providing transit time confidence in path planning
EP3742315A1,0,0,0,0
EP3742387A1,US11068748B2,2021-07-20,"Harris Geospatial Solutions, Inc.",Image processing system including training model based upon iteratively biased loss function and related methods
EP3744163A1,0,0,0,0
EP3745273A1,0,0,0,0
EP3745606A1,0,0,0,0
EP3747326A1,0,0,0,0
EP3747817A1,WO2021219488A1,2021-11-04,Otolift Trapliften B.V.,"An apparatus for transporting a load from a first to a second level, in particular a stairlift"
EP3748301A1,CN112822637A,2021-05-18,腾讯科技（深圳）有限公司,"Navigation starting road section determining method and device, electronic equipment and storage medium"
EP3750684A1,0,0,0,0
EP3750789A1,0,0,0,0
EP3751196A1,DE102020126773B3,2022-02-03,Dr. Ing. H.C. F. Porsche Aktiengesellschaft,"Exhaust system for a motor vehicle, motor vehicle"
EP3751196A1,DE102020123142A1,2022-03-10,Ebm-Papst Landshut Gmbh,Reverse current protection device for a heater
EP3751403A1,0,0,0,0
EP3751538A1,0,0,0,0
EP3751748A1,US11115069B2,2021-09-07,Nxp B.V.,Near-field wireless device for distance measurement
EP3751748A1,US20210242908A1,2021-08-05,Nxp B.V.,Near-field electromagnetic induction (nfemi) antenna
EP3751748A1,US10917773B1,2021-02-09,Nxp B.V.,Near-field wireless device
EP3752589A1,0,0,0,0
EP3753842A1,0,0,0,0
EP3754389A1,0,0,0,0
EP3754856A1,0,0,0,0
EP3754922A1,US11005531B1,2021-05-11,Nxp B.V.,System and method for communicating over a single-wire transmission line
EP3754922A1,US20210382540A1,2021-12-09,Apple Inc.,Method for Performing System and Power Management Over a Serial Data Communication Interface
EP3756851A1,US10991644B2,2021-04-27,"Allegro Microsystems, Llc",Integrated circuit package having a low profile
EP3758210A1,CN111193391B,2021-07-13,深圳市核达中远通电源技术股份有限公司,Staggered parallel totem-pole bridgeless PFC phase control method
EP3758210A1,TWI746259B,2021-11-11,立錡科技股份有限公司,Flyback power converter circuit and conversion control circuit and control method thereof
EP3758233A1,US10826387B2,2020-11-03,Nxp B.V.,Charge pump and method for operating a charge pump
EP3758236A1,0,0,0,0
EP3758291A1,0,0,0,0
EP3758291B1,0,0,0,0
EP3758408A1,0,0,0,0
EP3760029A1,0,0,0,0
EP3760029B1,0,0,0,0
EP3760032B1,0,0,0,0
EP3760040A1,0,0,0,0
EP3760169A1,0,0,0,0
EP3760975A1,CN112667671A,2021-04-16,腾讯科技（深圳）有限公司,"Road network data processing method and device, computer equipment and storage medium"
EP3761672A1,0,0,0,0
EP3762657A1,0,0,0,0
EP3764034A1,0,0,0,0
EP3764062A1,0,0,0,0
EP3766592A1,0,0,0,0
EP3766934A1,0,0,0,0
EP3767918A1,0,0,0,0
EP3770677A1,0,0,0,0
EP3771094A2,US11159125B2,2021-10-26,"Macom Technology Solutions Holdings, Inc.",Inverted Doherty power amplifier with large RF fractional and instantaneous bandwidths
EP3771094A2,WO2018197919A1,2018-11-01,"Macom Technology Solutions Holdings, Inc.",Inverted doherty power amplifier with large rf and instantaneous bandwidths
EP3771306A1,0,0,0,0
EP3771345A1,0,0,0,0
EP3779109A1,0,0,0,0
EP3781095A1,0,0,0,0
EP3781096A1,0,0,0,0
EP3781097A1,0,0,0,0
EP3781100A1,0,0,0,0
EP3781470A1,0,0,0,0
EP3783154A1,0,0,0,0
EP3783804A1,0,0,0,0
EP3784580A1,0,0,0,0
EP3785684A1,0,0,0,0
EP3785686A1,0,0,0,0
EP3786041A1,0,0,0,0
EP3786211A1,0,0,0,0
EP3786382A1,0,0,0,0
EP3786584A1,US11250051B2,2022-02-15,Here Global B.V.,"Method, apparatus, and system for predicting a pose error for a sensor system"
EP3788995A1,0,0,0,0
EP3789640A1,0,0,0,0
EP3795395A1,0,0,0,0
EP3797580A1,0,0,0,0
EP3797863A1,0,0,0,0
EP3798055A1,0,0,0,0
EP3799318A1,US11051244B2,2021-06-29,Nxp B.V.,Ultra-wideband (UWB) receiver device and method for operating a UWB device
EP3799462A1,0,0,0,0
EP3800587A1,0,0,0,0
EP3800766A1,0,0,0,0
EP3804576A1,0,0,0,0
EP3805074A1,0,0,0,0
EP3805300A1,0,0,0,0
EP3805650A1,0,0,0,0
EP3805700A3,US8977426B2,2015-03-10,Geotab Inc.,VIN based accelerometer threshold
EP3805700A3,US10142196B1,2018-11-27,"Senseware, Inc.","System, method, and apparatus for bridge interface communication"
EP3805700A3,ES2736901A1,2020-01-08,Geotab Inc,"Characterization of a vehicle collision (Machine-translation by Google Translate, not legally binding)"
EP3805700A3,JP2020067439A,2020-04-30,富士通株式会社,System and method for estimating position of moving body
EP3805700A3,US20220011441A1,2022-01-13,U-Blox Ag,Methods and apparatus for detecting a potential fault in a positioning device
EP3806495A1,0,0,0,0
EP3808480A1,0,0,0,0
EP3811857A1,0,0,0,0
EP3812807A1,WO2022028812A1,2022-02-10,Asml Netherlands B.V.,Hollow core fiber light source and a method for manufacturing a hollow core fiber
EP3813076A1,0,0,0,0
EP3815959A1,0,0,0,0
EP3816062A1,WO2022015381A1,2022-01-20,"Steen Products, Inc.",Container
EP3816651A1,0,0,0,0
EP3817000A1,0,0,0,0
EP3818821A1,0,0,0,0
EP3821971A1,0,0,0,0
EP3822443A1,0,0,0,0
EP3822939A1,0,0,0,0
EP3823174A1,0,0,0,0
EP3824732A1,0,0,0,0
EP3824744A1,0,0,0,0
EP3825976A1,0,0,0,0
EP3831257A1,0,0,0,0
EP3832210A1,0,0,0,0
EP3832347A1,RU207947U1,2021-11-25,"Общество с ограниченной ответственностью ""КОНЦЕРН ГУДВИН (ГУДВИН ЕВРОПА)"" (ООО ""КОНЦЕРН ГУДВИН (ГУДВИН ЕВРОПА)"")",WIRELESS RADIO INFORMATION BEACON
EP3835436A1,0,0,0,0
EP3835503A1,0,0,0,0
EP3835633A1,USD942511S1,2022-02-01,Sa WANG,Macerator pump
EP3838998A1,0,0,0,0
EP3839167A1,0,0,0,0
EP3839337A1,0,0,0,0
EP3839433A1,0,0,0,0
EP3839969A1,0,0,0,0
EP3842706A1,0,0,0,0
EP3842744A3,US11176923B1,2021-11-16,"Ringcentral, Inc.",System and method for noise cancellation
EP3842756A3,0,0,0,0
EP3843288A1,0,0,0,0
EP3845055A1,0,0,0,0
EP3846347A1,0,0,0,0
EP3846681A1,0,0,0,0
EP3846913A1,0,0,0,0
EP3847307A1,0,0,0,0
EP3847938A1,0,0,0,0
EP3848626A1,0,0,0,0
EP3848918A1,0,0,0,0
EP3848938A1,0,0,0,0
EP3848940A1,0,0,0,0
EP3849093A1,0,0,0,0
EP3849758A1,0,0,0,0
EP3849759A1,0,0,0,0
EP3851270A1,0,0,0,0
EP3851387A1,0,0,0,0
EP3851815A1,0,0,0,0
EP3851886A8,0,0,0,0
EP3851915A1,0,0,0,0
EP3851948A1,0,0,0,0
EP3852054A1,0,0,0,0
EP3852116A1,0,0,0,0
EP3852127A1,0,0,0,0
EP3852314A1,0,0,0,0
EP3852407A1,0,0,0,0
EP3853405A1,KR102289544B1,2021-08-12,한국기술교육대학교 산학협력단,Multi-type iron
EP3854299A1,0,0,0,0
EP3854307A1,0,0,0,0
EP3855304A1,0,0,0,0
EP3855683A1,0,0,0,0
EP3855990A1,0,0,0,0
EP3856971B1,0,0,0,0
EP3857919A1,0,0,0,0
EP3858484A1,0,0,0,0
EP3859148A1,0,0,0,0
EP3859448A1,0,0,0,0
EP3859743A1,0,0,0,0
EP3859891A1,0,0,0,0
EP3859892A1,0,0,0,0
EP3861930A1,0,0,0,0
EP3862152A1,0,0,0,0
EP3862259A1,0,0,0,0
EP3862628A1,0,0,0,0
EP3862648A1,0,0,0,0
EP3862770A1,0,0,0,0
EP3862796A1,0,0,0,0
EP3862814A1,0,0,0,0
EP3862922A1,0,0,0,0
EP3863068A1,0,0,0,0
EP3863173A1,0,0,0,0
EP3863179A1,0,0,0,0
EP3864961A1,0,0,0,0
EP3865048A1,0,0,0,0
EP3865192A1,0,0,0,0
EP3865784A1,0,0,0,0
EP3865931A1,0,0,0,0
EP3866403A1,0,0,0,0
EP3868586A1,0,0,0,0
EP3868619A1,0,0,0,0
EP3868816A1,0,0,0,0
EP3868916A1,0,0,0,0
EP3868992A1,0,0,0,0
EP3869320A1,0,0,0,0
EP3869321A1,0,0,0,0
EP3869533A1,0,0,0,0
EP3869536A1,0,0,0,0
EP3869742A1,0,0,0,0
EP3871495A1,0,0,0,0
EP3871848A1,0,0,0,0
EP3871970A1,0,0,0,0
EP3872138A1,0,0,0,0
EP3872138B1,0,0,0,0
EP3872170A1,0,0,0,0
EP3872567A1,0,0,0,0
EP3872625A1,0,0,0,0
EP3872634A1,0,0,0,0
EP3872770A1,0,0,0,0
EP3873096A1,0,0,0,0
EP3874936A1,0,0,0,0
EP3875142A1,0,0,0,0
EP3875252A1,0,0,0,0
EP3875602A1,0,0,0,0
EP3875838A1,0,0,0,0
EP3876036A1,0,0,0,0
EP3876037A1,0,0,0,0
EP3876242A1,0,0,0,0
EP3876571A1,0,0,0,0
EP3878422A1,0,0,0,0
EP3878424A1,0,0,0,0
EP3878426A1,0,0,0,0
EP3878427A1,0,0,0,0
EP3878534A1,0,0,0,0
EP3878776A1,0,0,0,0
EP3879164A1,0,0,0,0
EP3879296A1,0,0,0,0
EP3879342A1,0,0,0,0
EP3879557A1,0,0,0,0
EP3879695A1,0,0,0,0
EP3881754A1,0,0,0,0
EP3881890A1,0,0,0,0
EP3882003A1,0,0,0,0
EP3882283A1,0,0,0,0
EP3882700A1,0,0,0,0
EP3882852A1,0,0,0,0
EP3883070A1,0,0,0,0
EP3884868A1,0,0,0,0
EP3885454A1,0,0,0,0
EP3885686A1,0,0,0,0
EP3885780A1,0,0,0,0
EP3886039A1,0,0,0,0
EP3886138A1,0,0,0,0
EP3888486A1,0,0,0,0
EP3888540A1,0,0,0,0
EP3888541A1,0,0,0,0
EP3888542A1,0,0,0,0
EP3888545A1,0,0,0,0
EP3888547A1,0,0,0,0
EP3888589A1,0,0,0,0
EP3888661A1,0,0,0,0
EP3888784A1,0,0,0,0
EP3888960A1,0,0,0,0
EP3888983A1,0,0,0,0
EP3889580A1,0,0,0,0
EP3889632A1,0,0,0,0
EP3889634A1,0,0,0,0
EP3889684A1,0,0,0,0
EP3889885A1,0,0,0,0
EP3889963A1,0,0,0,0
EP3889970A1,0,0,0,0
EP3890008A1,0,0,0,0
EP3890010A1,0,0,0,0
EP3890196A1,0,0,0,0
EP3890228A1,0,0,0,0
EP3892191A1,0,0,0,0
EP3892201A1,0,0,0,0
EP3892224A1,0,0,0,0
EP3893014A1,0,0,0,0
EP3893056A1,0,0,0,0
EP3893091A1,0,0,0,0
EP3893214A1,0,0,0,0
EP3893245A1,0,0,0,0
EP3893247A1,0,0,0,0
EP3893264A1,0,0,0,0
EP3893611A1,0,0,0,0
EP3895817A1,0,0,0,0
EP3895856A1,0,0,0,0
EP3896496A1,0,0,0,0
EP3896658A1,0,0,0,0
EP3900634A1,0,0,0,0
EP3900635A1,0,0,0,0
EP3900637A1,0,0,0,0
EP3900657A1,0,0,0,0
EP3901700A1,0,0,0,0
EP3902380A1,0,0,0,0
EP3904191A1,0,0,0,0
EP3904493A1,0,0,0,0
EP3904862A1,0,0,0,0
EP3904898A1,0,0,0,0
EP3905324A1,0,0,0,0
EP3906099A1,0,0,0,0
EP3906378A1,0,0,0,0
EP3906850A1,0,0,0,0
EP3906981A1,0,0,0,0
EP3907518A1,0,0,0,0
EP3907615A1,0,0,0,0
EP3908109A1,0,0,0,0
EP3908196A1,0,0,0,0
EP3908219A1,0,0,0,0
EP3908250A1,0,0,0,0
EP3908332A1,0,0,0,0
EP3908443A1,0,0,0,0
EP3908449A1,0,0,0,0
EP3908514A1,0,0,0,0
EP3908537A1,0,0,0,0
EP3908624A1,0,0,0,0
EP3908638A1,0,0,0,0
EP3908701A1,0,0,0,0
EP3908735A1,0,0,0,0
EP3908787A1,0,0,0,0
EP3909020A1,US11087464B2,2021-08-10,Wisconsin Alumni Research Foundation,System and method for motion-adjusted device guidance using vascular roadmaps
EP3909020A1,US11205264B2,2021-12-21,GE Precision Healthcare LLC,Systems and methods for multi-label segmentation of cardiac computed tomography and angiography images using deep neural networks
EP3909197A1,0,0,0,0
EP3909215A1,0,0,0,0
EP3909267A1,0,0,0,0
EP3909502A1,0,0,0,0
EP3909503A1,0,0,0,0
EP3909540A1,0,0,0,0
EP3909691A1,0,0,0,0
EP3909692A1,0,0,0,0
EP3909928A1,0,0,0,0
EP3910336A1,0,0,0,0
EP3910356A1,0,0,0,0
EP3910417A1,0,0,0,0
EP3910647A1,0,0,0,0
EP3910653A1,0,0,0,0
EP3910814A1,0,0,0,0
EP3911163A1,0,0,0,0
EP3911219A2,0,0,0,0
EP3911236A1,0,0,0,0
EP3911268A1,0,0,0,0
EP3911431A1,0,0,0,0
EP3911445A2,0,0,0,0
EP3911519A1,EP3815911A1,2021-05-05,Canon Production Printing Holding B.V.,A method of printing on media of a given media type
EP3911565A1,0,0,0,0
EP3911692A1,0,0,0,0
EP3911704A1,EP3943552A1,2022-01-26,SHPP Global Technologies B.V.,Flame retardant compositions including recycled polycarbonate and polybutylene terephthalate blends
EP3911704A1,EP3943536A1,2022-01-26,SHPP Global Technologies B.V.,Thermoplastic compositions including recycled polycarbonate with improved hydro-aging performance
EP3911704A1,WO2022018666A1,2022-01-27,Shpp Global Technologies B.V.,Thermoplastic compositions including recycled polycarbonate with improved hydro-aging performance
EP3911706A1,0,0,0,0
EP3911835A1,CN112621709A,2021-04-09,中石化石油机械股份有限公司研究院,Multifunctional walking track mechanism
EP3911835A1,CN113638705B,2022-01-25,山东省地质矿产勘查开发局第四地质大队,Sampling appliance storage box for geological resource exploration
EP3911896A1,CN112493836A,2021-03-16,九阳股份有限公司,Method for processing soup food material of air fryer
EP3911976A1,0,0,0,0
EP3912126A1,0,0,0,0
EP3912139A1,0,0,0,0
EP3912156A1,0,0,0,0
EP3912169A1,0,0,0,0
EP3912253A1,0,0,0,0
EP3912284A1,0,0,0,0
EP3912435A1,0,0,0,0
EP3912608A1,0,0,0,0
EP3913025A1,0,0,0,0
EP3913387A1,0,0,0,0
EP3913429A1,0,0,0,0
EP3913820A1,0,0,0,0
EP3913906A1,0,0,0,0
EP3914045A1,0,0,0,0
EP3914062A1,0,0,0,0
EP3914161A1,0,0,0,0
EP3914180A1,0,0,0,0
EP3914303A1,GB202005499D0,2020-05-27,Pritchard Spray Ip Ltd,An aerosol dispenser
EP3914428A1,0,0,0,0
EP3914429A1,0,0,0,0
EP3914435A1,WO2022002692A1,2022-01-06,Unilever Ip Holdings B.V.,Unit dose capsule
EP3914435A1,WO2022002613A1,2022-01-06,Unilever Ip Holdings B.V.,A unit dose capsule
EP3914452A1,0,0,0,0
EP3914687A1,0,0,0,0
EP3914737A1,MX2015010875A,2016-06-02,Univ Delft Tech,Recombinant micro-organism for use in method with increased product yield.
EP3914853A1,0,0,0,0
EP3914881A1,0,0,0,0
EP3915004A1,0,0,0,0
EP3915249A1,0,0,0,0
EP3915250A1,US11212513B2,2021-12-28,Innolux Corporation,Method for displaying a stereoscopic image on a display device
EP3915337A1,0,0,0,0
EP3915338A1,CN209782275U,2019-12-13,漳州立达信光电子科技有限公司,Flexible filament lamp
EP3915340A1,0,0,0,0
EP3915433A1,0,0,0,0
EP3915435A1,0,0,0,0
EP3915437A1,0,0,0,0
EP3915480A1,0,0,0,0
EP3915481A1,0,0,0,0
EP3915502A1,0,0,0,0
EP3915513A1,0,0,0,0
EP3915515A1,0,0,0,0
EP3915924A1,0,0,0,0
EP3916417A1,0,0,0,0
EP3916603A1,0,0,0,0
EP3916960A1,0,0,0,0
EP3917100A1,0,0,0,0
EP3917188A1,0,0,0,0
EP3917309A1,0,0,0,0
EP3917322A1,0,0,0,0
EP3917338A1,0,0,0,0
EP3917379A1,0,0,0,0
EP3917804A1,0,0,0,0
EP3917885A1,0,0,0,0
EP3917905A1,0,0,0,0
EP3917918A1,0,0,0,0
EP3917931A1,0,0,0,0
EP3917960A1,WO2022034562A1,2022-02-17,GammaDelta Therapeutics Limited,Multispecific anti-tcr delta variable 1 antibodies
EP3917990A1,0,0,0,0
EP3917991A1,0,0,0,0
EP3918039A1,0,0,0,0
EP3918067A1,WO2021222318A1,2021-11-04,"The Broad Institute, Inc.",Targeted base editing of the ush2a gene
EP3918142A1,0,0,0,0
EP3918575A1,0,0,0,0
EP3918949A1,0,0,0,0
EP3919468A1,0,0,0,0
EP3919545A1,0,0,0,0
EP3919572A1,0,0,0,0
EP3919573A1,0,0,0,0
EP3919574A1,0,0,0,0
EP3920398A1,0,0,0,0
EP3920645A1,0,0,0,0
EP3920688A1,0,0,0,0
EP3920707A1,0,0,0,0
EP3920711A2,0,0,0,0
EP3920839A1,0,0,0,0
EP3921315A1,0,0,0,0
EP3921393A1,0,0,0,0
EP3921394A1,0,0,0,0
EP3921509A1,US10458213B1,2019-10-29,Dynaenergetics Gmbh & Co. Kg,Positioning device for shaped charges in a perforating gun module
EP3921573A1,0,0,0,0
EP3921700A1,0,0,0,0
EP3921876A1,0,0,0,0
EP3922081A1,0,0,0,0
EP3922169A1,0,0,0,0
EP3922178A1,0,0,0,0
EP3922180A1,0,0,0,0
EP3922908A1,0,0,0,0
EP3923014A1,0,0,0,0
EP3923076A1,0,0,0,0
EP3923293A1,0,0,0,0
EP3923315A1,0,0,0,0
EP3923472A1,0,0,0,0
EP3923547A1,0,0,0,0
EP3923734A1,0,0,0,0
EP3923817A1,0,0,0,0
EP3924064A1,0,0,0,0
EP3924779A1,0,0,0,0
EP3924999A1,0,0,0,0
EP3925066A1,0,0,0,0
EP3925100A1,0,0,0,0
EP3925415A1,0,0,0,0
EP3925417A1,0,0,0,0
EP3925418A1,0,0,0,0
EP3925531A1,0,0,0,0
EP3925539A1,0,0,0,0
EP3925559A1,0,0,0,0
EP3925774A1,0,0,0,0
EP3926025A1,0,0,0,0
EP3926075A1,0,0,0,0
EP3926088A1,0,0,0,0
EP3926355A1,0,0,0,0
EP3926515A1,0,0,0,0
EP3926642A1,0,0,0,0
EP3926904A1,0,0,0,0
EP3927143A1,0,0,0,0
EP3927175A1,0,0,0,0
EP3927218A1,0,0,0,0
EP3927228A1,0,0,0,0
EP3927531A1,0,0,0,0
EP3927687A1,0,0,0,0
EP3927805A1,0,0,0,0
EP3927935A1,0,0,0,0
EP3927981A1,0,0,0,0
EP3928072A1,0,0,0,0
EP3928103A1,0,0,0,0
EP3928294A1,0,0,0,0
EP3928534A1,0,0,0,0
EP3928535A1,0,0,0,0
EP3928665A1,0,0,0,0
EP3928709A1,0,0,0,0
EP3928712A1,0,0,0,0
EP3928802A1,0,0,0,0
EP3928838A1,0,0,0,0
EP3928875A1,0,0,0,0
EP3929608A1,0,0,0,0
EP3929702A1,0,0,0,0
EP3930061A1,0,0,0,0
EP3930254A1,0,0,0,0
EP3930471A1,0,0,0,0
EP3930484A1,EP3944769A1,2022-02-02,Coöperatie Koninklijke Avebe U.A.,Patatin as binder in meat substitutes
EP3930557A1,0,0,0,0
EP3930578A1,0,0,0,0
EP3930603A1,0,0,0,0
EP3930614A1,CN113712671B,2022-02-08,极限人工智能(北京)有限公司,"Automatic engagement method and device for end effector, storage medium and electronic device"
EP3930615A1,CN113712671B,2022-02-08,极限人工智能(北京)有限公司,"Automatic engagement method and device for end effector, storage medium and electronic device"
EP3930624A1,0,0,0,0
EP3930775A1,0,0,0,0
EP3930783A1,0,0,0,0
EP3931072A1,0,0,0,0
EP3931238A1,CN113025247B,2021-11-23,东莞市德聚胶接技术有限公司,Low-water-absorption double-component thermosetting epoxy adhesive and preparation method and application thereof
EP3931278A1,0,0,0,0
EP3931295A1,0,0,0,0
EP3931319A1,0,0,0,0
EP3931373A1,0,0,0,0
EP3931403A1,0,0,0,0
EP3931404A1,0,0,0,0
EP3931423A1,0,0,0,0
EP3931487A1,0,0,0,0
EP3931586A1,0,0,0,0
EP3931587A1,0,0,0,0
EP3931640A1,0,0,0,0
EP3931740A1,0,0,0,0
EP3931799A1,0,0,0,0
EP3931802A1,0,0,0,0
