publication_number,patent_citation,publication_date,assignee,title
EP3912998A3,WO2021034194A2,2021-02-25,Merus N.V.,Treatment of cancer with a combination of an antibody that binds lgr5 and egfr and a topoisomerase i inhibitor.
EP3912998A3,WO2021255280A1,2021-12-23,Umc Utrecht Holding B.V.,Screening method for effective target - e3 ligase combinations
EP3912998A3,WO2021176034A1,2021-09-10,Umc Utrecht Holding B.V.,Membrane ubiquitin ligases to target protein degradation
EP3912998A3,WO2021215926A1,2021-10-28,Merus N.V.,Treatment of cancers with an antibody that binds lgr5 and egfr
EP3205321A1,0,0,0,0
EP3349790A1,US20190275076A1,2019-09-12,Coöperatie Koninklijke Cosun U.A.,Dietary fiber compositions for curative or prophylactic treatment of obesity and other conditions
EP3361873B1,JP6666491B1,2020-03-13,北海道電力株式会社,Greening control method
EP3072739A1,GB2597987A,2022-02-16,Ocado Innovation Ltd,Freight barge
EP3130401B1,KR101982331B1,2019-05-24,에센릭스 코프.,"Samples, in particular devices and systems for analyzing blood samples and methods of use thereof"
EP3130401B1,EP3335042A4,2019-04-17,Essenlix Corporation,"Bio/chemical assay devices and methods for simplified steps, small samples, accelerated speed, and ease-of-use"
EP3130401B1,WO2017048881A1,2017-03-23,Essenlix Corporation,"Device and system for collecting and analyzing vapor condensate, particularly exhaled breath condensate, as well as method of using the same"
EP3130401B1,JP6667052B1,2020-03-18,エッセンリックス コーポレーション,Device and method for authenticating a sample and use thereof
EP3130401B1,CA3053005A1,2018-08-16,Essenlix Corporation,Sample collection and handling for delayed analysis
EP3130401B1,US20200023357A1,2020-01-23,"Forward Biotech, Inc.",Liquid Evaluation
EP3130401B1,US11243201B2,2022-02-08,Essenlix Corporation,"Sample collection, holding and assaying"
EP3130401B1,US10807095B2,2020-10-20,Essenlix Corporation,Making and tracking assay card
EP3130401B1,US11237113B2,2022-02-01,Essenlix Corporation,Rapid pH measurement
EP3130401B1,WO2019140334A1,2019-07-18,Essenlix Corporation,Homogeneous assay (ii)
EP3165967A1,0,0,0,0
EP3178747A1,0,0,0,0
EP3178747B1,0,0,0,0
EP3179669B1,0,0,0,0
EP3188180A1,EP3175456B1,2020-06-17,Koninklijke KPN N.V.,Noise suppression system and method
EP3188180A1,EP3449481A1,2019-03-06,Sony Corporation,Speech enhancement for speech recognition applications in broadcasting environments
EP3188180A1,JP6610693B2,2019-11-27,株式会社Ｊｖｃケンウッド,"Imaging recording apparatus for vehicle, imaging control method for vehicle, and program"
EP3188180A1,US10708689B2,2020-07-07,"LogMeln, Inc.",Reducing acoustic feedback over variable-delay pathway
EP3188180A1,US10937441B1,2021-03-02,"Amazon Technologies, Inc.",Beam level based adaptive target selection
EP3188180A1,CN109920437B,2021-03-09,北京小米智能科技有限公司,Method and device for removing interference
EP3188180A1,CN110600039A,2019-12-20,百度在线网络技术（北京）有限公司,"Speaker attribute determination method and device, electronic equipment and readable storage medium"
EP3188180A1,CN113096694A,2021-07-09,北京声智科技有限公司,Electronic terminal and play quality detection method thereof
EP3188180B1,EP3175456B1,2020-06-17,Koninklijke KPN N.V.,Noise suppression system and method
EP3188180B1,EP3449481A1,2019-03-06,Sony Corporation,Speech enhancement for speech recognition applications in broadcasting environments
EP3188180B1,JP6610693B2,2019-11-27,株式会社Ｊｖｃケンウッド,"Imaging recording apparatus for vehicle, imaging control method for vehicle, and program"
EP3188180B1,US10708689B2,2020-07-07,"LogMeln, Inc.",Reducing acoustic feedback over variable-delay pathway
EP3188180B1,US10937441B1,2021-03-02,"Amazon Technologies, Inc.",Beam level based adaptive target selection
EP3188180B1,CN109920437B,2021-03-09,北京小米智能科技有限公司,Method and device for removing interference
EP3188180B1,CN110600039A,2019-12-20,百度在线网络技术（北京）有限公司,"Speaker attribute determination method and device, electronic equipment and readable storage medium"
EP3188180B1,CN113096694A,2021-07-09,北京声智科技有限公司,Electronic terminal and play quality detection method thereof
EP3188512A1,GB2587371A,2021-03-31,Nokia Technologies Oy,Presentation of premixed content in 6 degree of freedom scenes
EP3188512A1,CN108391204B,2020-02-21,深圳市沃特沃德股份有限公司,Method and device for adjusting audio frequency of sound box based on environment perception
EP3188512A1,EP3588986A1,2020-01-01,Nokia Technologies Oy,An apparatus and associated methods for presentation of audio
EP3188512A1,US10499181B1,2019-12-03,Sony Corporation,Object audio reproduction using minimalistic moving speakers
EP3188512A1,US11240623B2,2022-02-01,Qualcomm Incorporated,Rendering audio data from independently controlled audio zones
EP3188512A1,WO2020030768A1,2020-02-13,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,An audio processor and a method for providing loudspeaker signals
EP3188512A1,WO2020030769A1,2020-02-13,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,An audio processor and a method considering acoustic obstacles and providing loudspeaker signals
EP3188512A1,WO2020030304A1,2020-02-13,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,An audio processor and a method considering acoustic obstacles and providing loudspeaker signals
EP3188512A1,EP3794841A1,2021-03-24,Google LLC,Dual panel audio actuators and mobile devices including the same
EP3188512A1,US20210099825A1,2021-04-01,Qualcomm Incorporated,Controlling rendering of audio data
EP3188512A1,CN111556422B,2021-09-24,江苏中协智能科技有限公司,Multi-sound-box switching playing method
EP3225954A1,US8909465B2,2014-12-09,"Mapquest, Inc.",User-controlled alternative routing
EP3225954A1,US10126136B2,2018-11-13,nuTonomy Inc.,Route planning for an autonomous vehicle
EP3225954A1,US10309792B2,2019-06-04,nuTonomy Inc.,Route planning for an autonomous vehicle
EP3225954A1,US11092446B2,2021-08-17,Motional Ad Llc,Route planning for an autonomous vehicle
EP3225954A1,US10829116B2,2020-11-10,nuTonomy Inc.,Affecting functions of a vehicle based on function-related information about its environment
EP3225954A1,US10473470B2,2019-11-12,nuTonomy Inc.,Identifying a stopping place for an autonomous vehicle
EP3225954A1,US10331129B2,2019-06-25,nuTonomy Inc.,Identifying a stopping place for an autonomous vehicle
EP3225954A1,US10681513B2,2020-06-09,nuTonomy Inc.,Identifying a stopping place for an autonomous vehicle
EP3225954A1,US10857994B2,2020-12-08,Motional Ad Llc,Identifying a stopping place for an autonomous vehicle
EP3225954A1,US10274326B1,2019-04-30,"Mapanything, Inc.",Utilizing a geo-locator service and zone servers to reduce computer resource requirements for determining high quality solutions to routing problems
EP3225954A1,CN110375736B,2021-02-26,北京京东尚科信息技术有限公司,"Path planning method, system and device of intelligent device and readable storage medium"
EP3225954A1,US10794715B1,2020-10-06,"Capital One Services, Llc",Systems and methods for route mapping with familiar routes
EP3225954A1,US10969232B1,2021-04-06,Ushr Inc.,Alignment of standard-definition and High-Definition maps
EP3225954B1,US8909465B2,2014-12-09,"Mapquest, Inc.",User-controlled alternative routing
EP3225954B1,US10126136B2,2018-11-13,nuTonomy Inc.,Route planning for an autonomous vehicle
EP3225954B1,US10309792B2,2019-06-04,nuTonomy Inc.,Route planning for an autonomous vehicle
EP3225954B1,US11092446B2,2021-08-17,Motional Ad Llc,Route planning for an autonomous vehicle
EP3225954B1,US10829116B2,2020-11-10,nuTonomy Inc.,Affecting functions of a vehicle based on function-related information about its environment
EP3225954B1,US10473470B2,2019-11-12,nuTonomy Inc.,Identifying a stopping place for an autonomous vehicle
EP3225954B1,US10331129B2,2019-06-25,nuTonomy Inc.,Identifying a stopping place for an autonomous vehicle
EP3225954B1,US10681513B2,2020-06-09,nuTonomy Inc.,Identifying a stopping place for an autonomous vehicle
EP3225954B1,US10857994B2,2020-12-08,Motional Ad Llc,Identifying a stopping place for an autonomous vehicle
EP3225954B1,US10274326B1,2019-04-30,"Mapanything, Inc.",Utilizing a geo-locator service and zone servers to reduce computer resource requirements for determining high quality solutions to routing problems
EP3225954B1,CN110375736B,2021-02-26,北京京东尚科信息技术有限公司,"Path planning method, system and device of intelligent device and readable storage medium"
EP3225954B1,US10794715B1,2020-10-06,"Capital One Services, Llc",Systems and methods for route mapping with familiar routes
EP3225954B1,US10969232B1,2021-04-06,Ushr Inc.,Alignment of standard-definition and High-Definition maps
EP3236255A1,CN113138231A,2021-07-20,武汉理工大学,Ultrasonic phased array detection device and method for aero-engine case ring forging
EP3236255A1,EP3701257A4,2021-08-11,Westinghouse Electric Company Llc,Apparatus and method for improved corrosion thinning detection
EP3241820A1,0,0,0,0
EP3251725A1,0,0,0,0
EP3251725B1,0,0,0,0
EP3256047A1,CN109883983B,2021-03-26,西安科技大学,Nano acoustic effect analysis method based on macroscopic acoustic theory
EP3256047A1,CN112515631A,2021-03-19,中国科学院深圳先进技术研究院,Intravascular imaging device
EP3256047B1,CN109883983A,2019-06-14,西安科技大学,A kind of nanometer acoustic effect analysis method based on macrosonics theory
EP3256047B1,CN112515631A,2021-03-19,中国科学院深圳先进技术研究院,Intravascular imaging device
EP3256766A1,KR101989694B1,2019-09-30,현대건설주식회사,System and method for connecting floating structure in sea
EP3256766A1,DE102020110420A1,2021-10-21,Uga System-Technik Gmbh & Co. Kg,Testable cable entry
EP3257231A1,CN111385124A,2020-07-07,中兴通讯股份有限公司,"Gateway service implementation method, control device and gateway"
EP3257231A1,US11206318B2,2021-12-21,Abb Schweiz Ag,Cloud interoperability
EP3257741A1,CN111099006A,2020-05-05,毛凯,Underwater propeller
EP3257741A1,CN106809359B,2019-05-03,东莞亿动智能科技有限公司,Underwater propeller and its attachment device
EP3257866A1,WO2020132096A1,2020-06-25,"Seattle Genetics, Inc.",Controlled fucosylation of antibodies
EP3271479A1,CN108949983A,2018-12-07,福州大彻精准医学科技有限公司,Breast cancer parting gene group and its application
EP3286388B1,0,0,0,0
EP3297996A1,CN109983162A,2019-07-05,阿凡田知识中心有限公司,"The method for handling furans -2,5- dicarboxylic acid composition"
EP3297996A1,US10669639B2,2020-06-02,Wisconsin Alumni Research Foundation,Eletrochemical oxidation of 5-hydroxymethylfurfural using copper-based anodes
EP3297996A1,US11142833B2,2021-10-12,Wisconsin Alumni Research Foundation,Electrochemical oxidation of aromatic aldehydes in acidic media
EP3297996A1,US20200282096A1,2020-09-10,Duke University,"Devices, systems and methods for the electrochemical modulation of odorant molecules"
EP3298538B1,CA2229280A1,1998-08-12,"Sumitomo Electric Industries, Ltd.",Dispersion-shifted fiber
EP3298538B1,US6275638B1,2001-08-14,"Sumitomo Electric Industries, Ltd.",Dispersion-shifted fiber
EP3298538B1,KR100362626B1,2002-11-29,스미토모덴키고교가부시키가이샤,Optical fiber
EP3298538B1,KR102120864B1,2020-06-10,삼성전자주식회사,Method and apparatus for processing image
EP3298538B1,US10242441B2,2019-03-26,Koninklijke Philips N.V.,Identifying living skin tissue in a video sequence using color and spatial similarities
EP3298538B1,EP3298536A1,2018-03-28,Koninklijke Philips N.V.,Determining a pulse signal from a video sequence
EP3298538B1,EP3298538B1,2021-11-10,Koninklijke Philips N.V.,Identifying living skin tissue in a video sequence
EP3298538B1,US10335045B2,2019-07-02,Universita Degli Studi Di Trento,Self-adaptive matrix completion for heart rate estimation from face videos under realistic conditions
EP3298538B1,US10939833B2,2021-03-09,"Samsung Electronics Company, Ltd.",Determining artery location using camera-based sensing
EP3298538B1,EP3398508A1,2018-11-07,Koninklijke Philips N.V.,A system and method for extracting a physiological information from video sequences
EP3298538B1,CN109815794A,2019-05-28,北京飞搜科技有限公司,"Recognition of face is counter to cheat method, apparatus and electronic equipment"
EP3298539A1,US10242441B2,2019-03-26,Koninklijke Philips N.V.,Identifying living skin tissue in a video sequence using color and spatial similarities
EP3298539A1,EP3298538B1,2021-11-10,Koninklijke Philips N.V.,Identifying living skin tissue in a video sequence
EP3298539A1,EP3298536A1,2018-03-28,Koninklijke Philips N.V.,Determining a pulse signal from a video sequence
EP3298539A1,US10335045B2,2019-07-02,Universita Degli Studi Di Trento,Self-adaptive matrix completion for heart rate estimation from face videos under realistic conditions
EP3298539A1,US10515199B2,2019-12-24,Qualcomm Incorporated,Systems and methods for facial authentication
EP3301175A1,0,0,0,0
EP3302081B1,AU2018305666A1,2020-01-16,Upfield Europe B.V.,Process for mixing liquid edible oil and a melted edible fat
EP3302744B1,0,0,0,0
EP3303625A1,EP3303625B1,2019-03-27,Universiteit Maastricht,Method for identifying subjects with aggressive melanoma skin cancer at diagnosis
EP3344768B1,0,0,0,0
EP3365353A1,EP3517549A1,2019-07-31,Bergen Teknologioverforing AS,Antibody against alpha-11 integrin and its use
EP3365353A1,JPWO2019168176A1,2021-04-15,国立大学法人広島大学,Anti-integrin α11 monoclonal antibody and its use
EP3365353A1,CN109602703A,2019-04-12,天津大学,A kind of compound parents' peptide nano-micelle and its preparation method and application
EP3376873B1,US20200397011A1,2020-12-24,Upfield Europe B.V.,Hardstock fat composition
EP3376875B1,US20200397011A1,2020-12-24,Upfield Europe B.V.,Hardstock fat composition
EP3386396B1,0,0,0,0
EP3394633A1,EP3685518B1,2021-12-29,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Transceiver with a sensor to compute position information of an antenna of another transceiver
EP3394633A1,EP3815259A1,2021-05-05,Telefonaktiebolaget LM Ericsson (publ),Method and apparatus for beamforming control in a wireless communication network
EP3485737A1,AU2018305666A1,2020-01-16,Upfield Europe B.V.,Process for mixing liquid edible oil and a melted edible fat
EP3555275A1,EP2734621B1,2019-09-04,President and Fellows of Harvard College,Evaluation and improvement of nuclease cleavage specificity
EP3555275A1,US20150044192A1,2015-02-12,President And Fellows Of Harvard College,Methods for identifying a target site of a cas9 nuclease
EP3555275A1,US9359599B2,2016-06-07,President And Fellows Of Harvard College,Engineered transcription activator-like effector (TALE) domains and uses thereof
EP3555275A1,US9526784B2,2016-12-27,President And Fellows Of Harvard College,Delivery system for functional nucleases
EP3555275A1,US9322037B2,2016-04-26,President And Fellows Of Harvard College,Cas9-FokI fusion proteins and uses thereof
EP3555275A1,US9340799B2,2016-05-17,President And Fellows Of Harvard College,MRNA-sensing switchable gRNAs
EP3555275A1,US9068179B1,2015-06-30,President And Fellows Of Harvard College,Methods for correcting presenilin point mutations
EP3555275A1,AU2015298571B2,2020-09-03,President And Fellows Of Harvard College,Cas9 proteins including ligand-dependent inteins
EP3555275A1,CN108513575A,2018-09-07,哈佛大学的校长及成员们,Nucleobase editing machine and application thereof
EP3555275A1,US11236313B2,2022-02-01,"Editas Medicine, Inc.","Cas9 fusion molecules, gene editing systems, and methods of use thereof"
EP3555275A1,KR20190034628A,2019-04-02,프레지던트 앤드 펠로우즈 오브 하바드 칼리지,Adenosine nucleobase editing agent and uses thereof
EP3555275A1,KR20190104342A,2019-09-09,바게닝겐 유니버시테이트,Thermostable CAS9 nuclease
EP3555275A1,US10745677B2,2020-08-18,President And Fellows Of Harvard College,Editing of CCR5 receptor gene to protect against HIV infection
EP3555275A1,US11268082B2,2022-03-08,President And Fellows Of Harvard College,Nucleobase editors comprising nucleic acid programmable DNA binding proteins
EP3555275A1,US10428319B2,2019-10-01,"Editas Medicine, Inc.",Engineered Cas9 nucleases
EP3555275A1,GB201716590D0,2017-11-22,Univ Wageningen,Thermostable cas9 nucleases with reduced off-target activity
EP3555275A1,SG11202007382TA,2020-08-28,Sigma Aldrich Co Llc,Engineered cas9 systems for eukaryotic genome modification
EP3555275A1,EP3874048A1,2021-09-08,Keygene N.V.,Dual guide rna for crispr/cas genome editing in plants cells
EP3555275A1,SG11202108812SA,2021-09-29,Sigma Aldrich Co Llc,Crispr/cas fusion proteins and systems
EP3555275A1,CN110331158B,2021-09-14,湖北大学,Simultaneous editing method of polygene loci based on zymomonas mobilis endogenous CRISPR-Cas system and application thereof
EP3555275A1,WO2021017200A1,2021-02-04,湖北大学,"Zymomonas mobilis-based crispr-cas system, genome editing system and use thereof"
EP3555275A1,RU2749307C1,2021-06-08,"Федеральное государственное бюджетное научное учреждение ""Всероссийский научно-исследовательский институт сельскохозяйственной биотехнологии"" (ФГБНУ ВНИИСБ)",New compact type ii cas9 nuclease from anoxybacillus flavithermus
EP3599755A1,WO2017114773A1,2017-07-06,Koninklijke Kpn N.V.,Establishment of a connection between two local devices connected to different networks
EP3599755A1,EP3398376A1,2018-11-07,Koninklijke KPN N.V.,Method and system for controlling access for a user equipment to a local device
EP3599755A1,US10470079B2,2019-11-05,Verizon Patent And Licensing Inc.,Systems and method for cross cell aggregation using virtualized equipment
EP3599755A1,US10631367B2,2020-04-21,Verizon Patent And Licensing Inc.,Virtualized equipment for multi-network and cross cell utilization
EP3599755A1,CN111865724B,2022-02-08,公安部第三研究所,Information acquisition control implementation method for video monitoring equipment
EP3599755A1,CN112769762B,2022-02-25,广州技象科技有限公司,Distributed efficient Internet of things equipment access method
EP3072739B1,GB2597987A,2022-02-16,Ocado Innovation Ltd,Freight barge
EP3072739B8,GB2597987A,2022-02-16,Ocado Innovation Ltd,Freight barge
EP3130401A1,WO2018183896A1,2018-10-04,"Forward Biotech, Inc.",Device for measuring fluid volumes
EP3130401A1,KR101982331B1,2019-05-24,에센릭스 코프.,"Samples, in particular devices and systems for analyzing blood samples and methods of use thereof"
EP3130401A1,EP3335042A4,2019-04-17,Essenlix Corporation,"Bio/chemical assay devices and methods for simplified steps, small samples, accelerated speed, and ease-of-use"
EP3130401A1,WO2017048881A1,2017-03-23,Essenlix Corporation,"Device and system for collecting and analyzing vapor condensate, particularly exhaled breath condensate, as well as method of using the same"
EP3130401A1,JP6667052B1,2020-03-18,エッセンリックス コーポレーション,Device and method for authenticating a sample and use thereof
EP3130401A1,CA3053005A1,2018-08-16,Essenlix Corporation,Sample collection and handling for delayed analysis
EP3130401A1,US11243201B2,2022-02-08,Essenlix Corporation,"Sample collection, holding and assaying"
EP3130401A1,US10807095B2,2020-10-20,Essenlix Corporation,Making and tracking assay card
EP3130401A1,US11237113B2,2022-02-01,Essenlix Corporation,Rapid pH measurement
EP3130401A1,WO2019140334A1,2019-07-18,Essenlix Corporation,Homogeneous assay (ii)
EP3136684A1,0,0,0,0
EP3136684B1,0,0,0,0
EP3179669A1,0,0,0,0
EP3242950B1,EP2734621B1,2019-09-04,President and Fellows of Harvard College,Evaluation and improvement of nuclease cleavage specificity
EP3242950B1,US20150044192A1,2015-02-12,President And Fellows Of Harvard College,Methods for identifying a target site of a cas9 nuclease
EP3242950B1,US9359599B2,2016-06-07,President And Fellows Of Harvard College,Engineered transcription activator-like effector (TALE) domains and uses thereof
EP3242950B1,US9322037B2,2016-04-26,President And Fellows Of Harvard College,Cas9-FokI fusion proteins and uses thereof
EP3242950B1,US9526784B2,2016-12-27,President And Fellows Of Harvard College,Delivery system for functional nucleases
EP3242950B1,US9340799B2,2016-05-17,President And Fellows Of Harvard College,MRNA-sensing switchable gRNAs
EP3242950B1,US9068179B1,2015-06-30,President And Fellows Of Harvard College,Methods for correcting presenilin point mutations
EP3242950B1,AU2015298571B2,2020-09-03,President And Fellows Of Harvard College,Cas9 proteins including ligand-dependent inteins
EP3242950B1,CN107849562B,2021-10-26,丹尼斯科美国公司,Genome editing system and method of use
EP3242950B1,CN108513575A,2018-09-07,哈佛大学的校长及成员们,Nucleobase editing machine and application thereof
EP3242950B1,EP3412765A4,2019-05-22,Kao Corporation,Method for producing mutant filamentous fungi
EP3242950B1,CN109563505A,2019-04-02,帝斯曼知识产权资产管理有限公司,Package system for eukaryocyte
EP3242950B1,KR20190034628A,2019-04-02,프레지던트 앤드 펠로우즈 오브 하바드 칼리지,Adenosine nucleobase editing agent and uses thereof
EP3242950B1,US20200199599A1,2020-06-25,Dsm Ip Assets B.V.,A guide-rna expression system for a host cell
EP3242950B1,US10745677B2,2020-08-18,President And Fellows Of Harvard College,Editing of CCR5 receptor gene to protect against HIV infection
EP3242950B1,CN110431224A,2019-11-08,帝斯曼知识产权资产管理有限公司,Zinc binuclear cluster transcription regulatory factor deficient strain
EP3242950B1,US11268082B2,2022-03-08,President And Fellows Of Harvard College,Nucleobase editors comprising nucleic acid programmable DNA binding proteins
EP3242950B1,EP3607071A1,2020-02-12,DSM IP Assets B.V.,Self-guiding integration construct (sgic)
EP3242950B1,CA3061984A1,2018-12-13,Zymergen Inc.,A htp genomic engineering platform for improving fungal strains
EP3242950B1,US10011849B1,2018-07-03,"Inscripta, Inc.",Nucleic acid-guided nucleases
