publication_number,patent_citation,publication_date,assignee,title
EP3502259A1,0,0,0,"GALLEGO, M. E.; M. JEANNEAU; F. GRANIER; D. BOUCHEZ; N. BECHTOLD ET AL.: ""Disruption of the Arabidopsis RAD50 gene leads to plant sterility and MMS sensitivity"", PLANT J., vol. 25, 2001, pages 31 - 41"
EP3502259A1,0,0,0,"GELVIN ET AL., 38TH CROWN GALL CONFERENCE"
EP3502259A1,0,0,0,"HANIN ET AL., PLANT J, 2001"
EP3502259A1,0,0,0,"HOGG ET AL., NUCLEIC ACIDS RES., vol. 40, no. 6, March 2012 (2012-03-01), pages 2611 - 2622"
EP3502259A1,0,0,0,"INAGAKI ET AL., PLANT CELL, vol. 18, no. 4, 2006, pages 879 - 892"
EP3502259A1,0,0,0,"INNIS, M. ET AL: ""PCR Protocols: A Guide to Methods and Applications"", 1990, ACADEMIC PRESS"
EP3502259A1,0,0,0,"JAMES, P.; J. HALLADAY; E. A. CRAIG: ""Genomic libraries and a host strain designed for highly efficient two-hybrid selection in yeast"", GENETICS, vol. 144, 1996, pages 1425 - 1436, XP001010186"
EP3502259A1,0,0,0,"JIA ET AL., JOURNAL OF BOTANY, 2012"
EP3502259A1,0,0,0,"JIA ET AL., JOURNAL OF BOTANY, vol. 2012"
EP3502259A1,0,0,0,"JIA, Q.; A. DEN DULK-RAS; H. SHEN; P. J. J. HOOYKAAS; S. DE PATER: ""Poly(ADP-ribose)polymerases are involved in microhomology mediated back-up non-homologous end joining in Arabidopsis thaliana"", PLANT MOL. BIOL., vol. 82, 2013, pages 339 - 351"
EP3502259A1,0,0,0,"JIA, Q.; P. BUNDOCK; P. J. J. HOOYKAAS; S. DE PATER: ""Agrobacterium tumefaciens T-DNA integration and gene targeting in Arabidopsis thaliana non-homologous end-Joining mutants"", J. BOT., 2012, pages 1 - 13"
EP3502259A1,0,0,0,"KENT ET AL., NAT STRUCT MOL BIOL., vol. 22, no. 3, March 2015 (2015-03-01), pages 230 - 237"
EP3502259A1,0,0,0,"KHATODIA ET AL., FRONTIERS IN PLANT SCIENCE, vol. 7, 2016"
EP3502259A1,0,0,0,"KLEIN ET AL., NATURE, vol. 327, 1987, pages 70 - 73"
EP3502259A1,0,0,0,"KUNG AND R. WU: ""Transgenic Plants"", vol. 1, 1993, ACADEMIC PRESS, article ""Vectors for Gene Transfer in Higher Plants"", pages: 15 - 38"
EP3502259A1,0,0,0,"LI ET AL., NAT BIOTECHNOL, vol. 31, 2013, pages 688 - 691"
EP3502259A1,0,0,0,"LI ET AL., PLANT J, vol. 27, 2001, pages 235 - 242"
EP3502259A1,0,0,0,"LIU X; WU S; XU J; SUI C; WEI J.: ""Application of CRISPR/Cas9 in plant biology"", ACTA PHARM SIN B., 2017"
EP3502259A1,0,0,0,"LOWDER ET AL., PLANT PHYSIOLOGY, vol. 169, 2015, pages 971 - 985"
EP3502259A1,0,0,0,"LU ET AL., METHODS, vol. 30, 2003, pages 296 - 303"
EP3502259A1,0,0,0,"MA ET AL., FEBS JOURNAL, 2014, pages 5186 - 5193"
EP3502259A1,0,0,0,"MCCALLUM ET AL., NAT BIOTECHNOL, vol. 18, 2000, pages 455 - 457"
EP3502259A1,0,0,0,"MESTIRI, I.; NORRE, F.; GALLEGO, M. E.; WHITE, C. I.: ""Multiple host-cell recombination pathways act in Agrobacterium mediated transformation of plant cells"", PLANT J., 2014"
EP3502259A1,0,0,0,"NUSSENZWEIG A; NUSSENZWEIG MC: ""A backup DNA repair pathway moves to the forefront"", CELL, vol. 131, 2007, pages 223 - 225"
EP3502259A1,0,0,0,"ODELL ET AL., CAMV, 1985, pages 19S"
EP3502259A1,0,0,0,"PARK, S. Y.; Z. VAGHCHHIPAWALA; B. VASUDEVAN; L. Y. LEE; Y. SHEN ET AL.: ""Agrobacterium T-DNA integration into the plant genome can occur without the activity of key non-homologous end-joining proteins"", PLANT J., vol. 81, 2015, pages 934 - 946"
EP3502259A1,0,0,0,"PARK, Y. B.; J. CHAE; Y. C. KIM; Y. CHO: ""Crystal structure of human Mrell: Understanding tumorigenic mutations"", STRUCTURE, vol. 19, 2011, pages 1591 - 1602, XP028106989, DOI: doi:10.1016/j.str.2011.09.010"
EP3502259A1,0,0,0,"PASZKOWSKI ET AL., EMBO J., vol. 3, 1984, pages 2717 - 2722"
EP3502259A1,0,0,0,"PLANT MOL. BIOL., vol. 20, pages 1195 - 1197"
EP3502259A1,0,0,0,"POTRYKUS ET AL., MOL. GEN. GENET., vol. 199, 1985, pages 169 - 177"
EP3502259A1,0,0,0,"PUIZINA, J.; J. SIROKY; P. MOKROS; D. SCHWEIZER; K. RIHA: ""Mre11 deficiency in Arabidopsis is associated with chromosomal instability in somatic cells and Spoil-dependent genome fragmentation during meiosis"", PLANT CELL, vol. 16, 2004, pages 1968 - 1978"
EP3502259A1,0,0,0,"RATCLIFF ET AL., THE PLANT JOURNAL, vol. 25, 2001, pages 237 - 245"
EP3502259A1,0,0,0,"REICH ET AL., BIOTECHNOLOGY, vol. 4, 1986, pages 1001 - 1004"
EP3502259A1,0,0,0,"SAIKA ET AL., FRONTIERS IN PLANT SCIENCE, vol. 5, 2015"
EP3502259A1,0,0,0,"SAMANIC, I.; J. SIMUNIC; K. RIHA; J. PUIZINA: ""Evidence for distinct functions of MRE11 in Arabidopsis meiosis"", PLOS ONE, vol. 8, no. 10, 2013, pages e78760"
EP3502259A1,0,0,0,"SCHEEREN-GROOT ET AL., J. BACTERIOL., vol. 176, 1994, pages 6418 - 6246"
EP3502259A1,0,0,0,"STRACKER, T. H.; J. H. J. PETRINI: ""The MRE11 complex: starting from the ends"", NAT. REV. MOL. CELL BIOL., vol. 12, 2011, pages 90 - 103"
EP3502259A1,0,0,0,"TAMURA ET AL., THE PLANT JOURNAL, 2002"
EP3502259A1,0,0,0,"TAMURA K; ADACHI Y; CHIBA K; OGUCHI K; TAKAHASHI H: ""Identification of Ku70 and Ku80 homologues in Arabidopsis thaliana: evidence for a role in the repair of DNA double-strand breaks"", PLANT J., vol. 29, no. 6, March 2002 (2002-03-01), pages 771 - 781, XP055052680, DOI: doi:10.1046/j.1365-313X.2002.01258.x"
EP3502259A1,0,0,0,"VAN ATTIKUM, H.; HOOYKAAS, P.J.J.: ""Genetic requirements for the targeted integration of Agrobacterium T-DNA in Saccharomyces cerevisiae"", NUCLEIC ACIDS RES., vol. 31, 2003, pages 826 - 832"
EP3502259A1,0,0,0,"VAN ATTIKUM, H.; P. BUNDOCK; P. J. HOOYKAAS: ""Non-homologous end-joining proteins are required for Agrobacterium T-DNA integration"", EMBO J., vol. 20, 2001, pages 6550 - 6558, XP002201089, DOI: doi:10.1093/emboj/20.22.6550"
EP3502259A1,0,0,0,"VERGUNST, A. C.; B. SCHRAMMEIJER; A. DEN DULK-RAS; C. M. T. DE VLAAM; T. J. G. REGENSBURG-TUIHK ET AL.: ""VirB/D4-dependent protein translocation from Agrobacterium into plant cells"", SCI., vol. 290, 2000, pages 979 - 982, XP002170166, DOI: doi:10.1126/science.290.5493.979"
EP3502259A1,0,0,0,"VOYTAS, ANNU REV PLANT BIOL, vol. 64, 2013, pages 327 - 350"
EP3502259A1,0,0,0,"WATERWORTH, W. M.; C. ALTUN; S. J. ARMSTRONG; N. ROBERTS; P. J. DEAN ET AL.: ""NBS1 is involved in DNA repair and plays a synergistic role with ATM in mediating meiotic homologous recombination in plants"", PLANT J., vol. 52, 2007, pages 41 - 52"
EP3502259A1,0,0,0,"WEIJERS, D.; M. FRANKE-VAN DIJK; R. J. VENCKEN; A. QUINT; P. HOOYKAAS ET AL.: ""An Arabidopsis Minute-like phenotype caused by a semi-dominant mutation in a RIBOSOMAL PROTEIN S5 gene"", DEVELOPMENT, vol. 128, 2001, pages 4289 - 4299"
EP3502259A1,0,0,0,"WILLIAMS, G. J.; R. S. WILLIAMS; J. S. WILLIAMS; G. MONCALIAN; A. S. ARVAI ET AL.: ""ABC ATPase signature helices in Rad50 link nucleotide state to Mre11 interface for DNA repair"", NAT. STRUCT. MOL. BIOL., vol. 18, 2011, pages 423 - 431"
EP3502259A1,0,0,0,"YIN K; GAO C; QIU JL: ""Progress and prospects in plant genome editing"", NATURE PLANTS, 2017"
EP3502259A1,0,0,0,"YOUSEFZADEH MJ; WOOD RD: ""DNA polymerase POLQ and cellular defense against DNA damage"", DNA REPAIR., vol. 12, no. 1, 1 January 2013 (2013-01-01), pages 1 - 9"
EP3502259A1,0,0,0,"YOUSEFZADEH; WOOD, DNA REPAIR, vol. 12, 2013, pages 1 - 9"
EP3502259A1,0,0,0,"YOUSEFZADEH; WOOD, DNA REPAIR, vol. 12, no. 10, 2013, pages 871"
EP3502259A1,0,0,0,"YU ET AL., CELL RESEARCH, vol. 22, 2012, pages 305 - 320"
EP3502259A1,0,0,0,"YU Z; VOGEL G; COULOMBE Y; DUBEAU D; SPEHALSKI E; HEBERT J; FERGUSON DO; MASSON JY; RICHARD S: ""The MRE11 GAR motif regulates DNA double-strand break processing and ATR activation"", CELL RES., vol. 22, no. 2, February 2002 (2002-02-01), pages 305 - 320"
EP3502259A1,0,0,0,"ZELENSKY ALEX N ET AL: ""Inactivation of Pol [theta] and C-NHEJ eliminates off-target integration of exogenous DNA."", NATURE COMMUNICATIONS, vol. 8, no. 1, 66, 7 July 2017 (2017-07-07), pages 1 - 7, XP002779008, ISSN: 2041-1723, DOI: 10.1038/s41467-017-00124-3"
EP3502259A1,0,0,0,"ZHA, S.; C. BOBOILA; F. W. ALT: ""Mrell: roles in DNA repair beyond homologous recombination"", NAT. STRUCT. MOL. BIOL., vol. 16, 2009, pages 798 - 800"
EP3502259A1,0,0,0,"ZHAN ET AL., NAT STRUCT MOL BIOL., vol. 22, no. 4, April 2015 (2015-04-01), pages 304 - 311"
EP3504431A1,0,0,0,0
EP3504873A1,0,0,0,0
EP3507186A1,0,0,0,0
EP3529141B1,0,0,0,None
EP3536027B1,0,0,0,None
EP3555276A1,0,0,0,0
EP3555277A1,0,0,0,0
EP3555278A1,0,0,0,0
EP3558396A1,0,0,0,0
EP3562444A1,0,0,0,0
EP3563619A1,0,0,0,0
EP3757223A1,0,0,0,"ROB RUIJTENBEEK: ""kinase activity profiling in tumour tissues by PamChip peptide micorarrays"", INTERNET CITATION, 11 December 2007 (2007-12-11), XP002538369, Retrieved from the Internet <URL:http://retina.med.harvard.edu/LITT/Pamgene_12_11_2007.pdf> [retrieved on 20090721]"
EP3757223A1,0,0,0,"SIGURD FOLKVORD ET AL: ""Prediction of Response to Preoperative Chemoradiotherapy in Rectal Cancer by Multiplex Kinase Activity Profiling"", INTERNATIONAL JOURNAL OF RADIATION: ONCOLOGY BIOLOGY PHYSICS, PERGAMON PRESS, USA, vol. 78, no. 2, 14 April 2010 (2010-04-14), pages 555 - 562, XP028141113, ISSN: 0360-3016, [retrieved on 20100507], DOI: 10.1016/J.IJROBP.2010.04.036"
EP3757223A1,0,0,0,"W MAAT ET AL: ""Application Note -Protein Tyrosine Kinases; Target Discovery"", 1 October 2010 (2010-10-01), XP055229565, Retrieved from the Internet <URL:https://www.pamgene.com/upload/image/Applications notes/201009 (10-2010).pdf> [retrieved on 20151119]"
EP3757223A1,0,0,0,"W MAAT ET AL: ""Episodic Src activation in uveal melanoma revealed by kinase activity profiling"", BRITISH JOURNAL OF CANCER, vol. 101, no. 2, 30 June 2009 (2009-06-30), GB, pages 312 - 319, XP055297914, ISSN: 0007-0920, DOI: 10.1038/sj.bjc.6605172"
EP3780683A2,0,0,0,0
EP3780683A3,0,0,0,0
EP3189953A1,0,0,0,0
EP3190594A1,0,0,0,0
EP3192496A1,0,0,0,"F. E. DEWHIRST ET AL: ""The Human Oral Microbiome"", JOURNAL OF BACTERIOLOGY, vol. 192, no. 19, 1 October 2010 (2010-10-01), US, pages 5002 - 5017, XP055289194, ISSN: 0021-9193, DOI: 10.1128/JB.00542-10"
EP3192496A1,0,0,0,"WONG ET AL: ""Pathogenic ''nonpathogenic'' Neisseria spp"", CLINICAL MICROBIOLOGY NEWSLETTER, ELSEVIER, NEW YORK, NY, US, vol. 16, no. 6, 15 March 1994 (1994-03-15), pages 41 - 44, XP023706284, ISSN: 0196-4399, [retrieved on 19940315], DOI: 10.1016/0196-4399(94)90026-4"
EP3192498A1,0,0,0,"F. E. DEWHIRST ET AL: ""The Human Oral Microbiome"", JOURNAL OF BACTERIOLOGY, vol. 192, no. 19, 1 October 2010 (2010-10-01), US, pages 5002 - 5017, XP055289194, ISSN: 0021-9193, DOI: 10.1128/JB.00542-10"
EP3192498A1,0,0,0,"WONG ET AL: ""Pathogenic ''nonpathogenic'' Neisseria spp"", CLINICAL MICROBIOLOGY NEWSLETTER, ELSEVIER, NEW YORK, NY, US, vol. 16, no. 6, 15 March 1994 (1994-03-15), pages 41 - 44, XP023706284, ISSN: 0196-4399, [retrieved on 19940315], DOI: 10.1016/0196-4399(94)90026-4"
EP3192661A2,0,0,0,None
EP3196024A1,0,0,0,0
EP3196036A1,0,0,0,0
EP3196132B1,0,0,0,0
EP3196624B1,0,0,0,None
EP3196976A1,0,0,0,0
EP3197046B1,0,0,0,None
EP3199038A1,0,0,0,"N C SHILTON ET AL: ""Fluidization and Its Applications to Food Processing Recommended Citation"", FOOD STRUCTURE, vol. 12, no. 2, 1993, pages 199 - 215, XP055374081"
EP3199078A1,0,0,0,0
EP3199208B1,0,0,0,None
EP3199726B1,0,0,0,None
EP3199726B8,0,0,0,0
EP3202248A1,0,0,0,0
EP3202583A1,0,0,0,0
EP3205594A1,0,0,0,0
EP3206084A1,0,0,0,0
EP3206119A1,0,0,0,"SAPPI: ""Paper Conditioning & Characteristics Paper and Environment"", SAPPIHELP, 30 July 2012 (2012-07-30), pages 7443, XP055295444, Retrieved from the Internet <URL:http://mobile.na.sappi.com/documents/437251/438292/Paper+Conditioning+and+Characteristics.pdf> [retrieved on 20160815]"
EP3210784A1,0,0,0,0
EP3210784B1,0,0,0,0
EP3210796A1,0,0,0,0
EP3210937B1,0,0,0,0
EP3211485A1,0,0,0,0
EP3211619A1,0,0,0,"LIN Q ET AL: ""VIRTUAL TELE-OPERATION OF UNDERWATER ROBOTS"", PROCEEDINGS OF THE 1997 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION. ALBUQUERQUE, APR. 20 - 25, 1997; [PROCEEDINGS OF THE IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION], NEW YORK, IEEE, US, vol. CONF. 14, 20 April 1997 (1997-04-20), pages 1022 - 1027, XP000774327, ISBN: 978-0-7803-3613-1"
EP3211751B1,0,0,0,0
EP3211805B1,0,0,0,None
EP3216681A1,0,0,0,0
EP3216836A1,0,0,0,"MATSUNAGA, Y.; MIYAJIMA, N.; NAKAYASU, Y.; SAKAI, S.; YONENAGA, M., BULL. CHEM. SOC. JPN., vol. 61, 1988, pages 207 - 210"
EP3216836B1,0,0,0,None
EP3217400A1,0,0,0,"SERVAIS OUENOU-GAMO ET AL: ""Diesel Engine Exhaust Emissions Modelling Using Artificial Neural Networks"", SAE TECHNICAL PAPER SERIES, SOCIETY OF AUTOMOTIVE ENGINEERS, WARRENDALE, PA, US, no. 1999-01-1163, 4 March 1999 (1999-03-04), pages 1 - 8, XP002286064, ISSN: 0148-7191"
EP3217526B1,0,0,0,0
EP3219495A1,0,0,0,0
EP3219495B1,0,0,0,None
EP3219530A2,0,0,0,None
EP3219872A1,0,0,0,0
EP3220165A2,0,0,0,0
EP3222422B1,0,0,0,None
EP3222545A1,0,0,0,0
EP3222783A1,0,0,0,0
EP3223142A1,0,0,0,0
EP3223142B1,0,0,0,None
EP3226136A1,0,0,0,0
EP3226136B1,0,0,0,None
EP3226164B1,0,0,0,None
EP3226296B1,0,0,0,None
EP3226425B1,0,0,0,None
EP3226426A3,0,0,0,0
EP3226660A1,0,0,0,0
EP3228178B1,0,0,0,None
EP3228546A1,0,0,0,0
EP3228562A1,0,0,0,0
EP3228752A1,0,0,0,0
EP3228752B1,0,0,0,None
EP3228754A1,0,0,0,0
EP3228790B1,0,0,0,None
EP3229134A1,0,0,0,0
EP3229134B1,0,0,0,None
EP3229152A1,0,0,0,0
EP3229317B1,0,0,0,None
EP3229324A1,0,0,0,0
EP3229454A1,0,0,0,0
EP3231967A1,0,0,0,0
EP3232317A1,0,0,0,0
EP3232685B1,0,0,0,0
EP3235376A1,0,0,0,0
EP3235410A1,0,0,0,0
EP3235536B1,0,0,0,None
EP3238660A1,0,0,0,0
EP3239009A1,0,0,0,0
EP3239585B1,0,0,0,None
EP3239605A1,0,0,0,0
EP3239868A1,0,0,0,0
EP3240142B1,0,0,0,None
EP3241687B1,0,0,0,None
EP3241978B1,0,0,0,None
EP3242492A1,0,0,0,0
EP3243762B1,0,0,0,None
EP3243810B1,0,0,0,None
EP3243988A1,0,0,0,0
EP3244130A1,0,0,0,0
EP3244135A1,0,0,0,0
EP3244165A2,0,0,0,None
EP3244411A1,0,0,0,"""Hash function, from Wikipedia"", INTERNET CITATION, 18 April 2008 (2008-04-18), XP007904620, Retrieved from the Internet <URL:http://en.wikipedia.org/wiki/hash_function> [retrieved on 20080424]"
EP3247087B1,0,0,0,None
EP3247138A1,0,0,0,"ANGUS K Y WONG: ""The Near-Me Area Network"", IEEE INTERNET COMPUTING, vol. 14, no. 2, March 2010 (2010-03-01), pages 74 - 77, XP011290347, ISSN: 1089-7801, DOI: 10.1109/MIC.2010.49"
EP3247138B1,0,0,0,None
EP3247178A1,0,0,0,0
EP3247178B1,0,0,0,None
EP3248522A1,0,0,0,0
EP3249099B1,0,0,0,None
EP3249517A1,0,0,0,0
EP3249625A1,0,0,0,0
EP3249817A1,0,0,0,"D. TASCA; M. ZANUSO; G. MARZIN; S. S. C. LEVANTINO; A. L. LACAITA: ""A 2.9--4.0-GHz Fractional-N Digital PLL With Bang-Bang Phase Detector and 560-Integrated Jitter at 4.5-mW Power"", JSSC, 2011"
